,Time,SpO2(%),Pulse Rate(bpm),Motion,SpO2 Reminder,PR Reminder,PERIODIC_BREATHING,labels_periodic
2407,"08:10:38AM Feb 7, 2022",97,68,0,0,0,0,0
2408,"08:10:42AM Feb 7, 2022",97,73,0,0,0,0,0
2409,"08:10:46AM Feb 7, 2022",97,71,0,0,0,0,0
2410,"08:10:50AM Feb 7, 2022",98,70,0,0,0,0,0
2411,"08:10:54AM Feb 7, 2022",98,68,0,0,0,0,0
2412,"08:10:58AM Feb 7, 2022",98,68,0,0,0,0,0
2413,"08:11:02AM Feb 7, 2022",98,71,0,0,0,0,0
2414,"08:11:06AM Feb 7, 2022",97,74,0,0,0,0,0
2415,"08:11:10AM Feb 7, 2022",97,72,0,0,0,0,0
2416,"08:11:14AM Feb 7, 2022",97,71,0,0,0,0,0
2417,"08:11:18AM Feb 7, 2022",97,70,0,0,0,0,0
2418,"08:11:22AM Feb 7, 2022",97,67,0,0,0,0,0
2419,"08:11:26AM Feb 7, 2022",97,67,0,0,0,0,0
2420,"08:11:30AM Feb 7, 2022",97,70,0,0,0,0,0
2421,"08:11:34AM Feb 7, 2022",97,70,0,0,0,0,0
2422,"08:11:38AM Feb 7, 2022",97,71,0,0,0,0,0
2423,"08:11:42AM Feb 7, 2022",97,74,0,0,0,0,0
2424,"08:11:46AM Feb 7, 2022",97,72,0,0,0,0,0
2425,"08:11:50AM Feb 7, 2022",97,70,0,0,0,0,0
2426,"08:11:54AM Feb 7, 2022",97,71,0,0,0,0,0
2427,"08:11:58AM Feb 7, 2022",97,74,0,0,0,0,0
2428,"08:12:02AM Feb 7, 2022",97,73,0,0,0,0,0
2429,"08:12:06AM Feb 7, 2022",97,69,0,0,0,0,0
2430,"08:12:10AM Feb 7, 2022",97,67,0,0,0,0,0
2431,"08:12:14AM Feb 7, 2022",97,67,0,0,0,0,0
2432,"08:12:18AM Feb 7, 2022",97,68,0,0,0,0,0
2433,"08:12:22AM Feb 7, 2022",97,74,0,0,0,0,0
2434,"08:12:26AM Feb 7, 2022",97,72,0,0,0,0,0
2435,"08:12:30AM Feb 7, 2022",97,70,0,0,0,0,0
2436,"08:12:34AM Feb 7, 2022",97,69,0,0,0,0,0
2437,"08:12:38AM Feb 7, 2022",97,70,0,0,0,0,0
2438,"08:12:42AM Feb 7, 2022",97,70,0,0,0,0,0
2439,"08:12:46AM Feb 7, 2022",97,69,0,0,0,0,0
2440,"08:12:50AM Feb 7, 2022",97,72,0,0,0,0,0
2441,"08:12:54AM Feb 7, 2022",97,75,0,0,0,0,0
2442,"08:12:58AM Feb 7, 2022",97,73,0,0,0,0,0
2443,"08:13:02AM Feb 7, 2022",97,72,0,0,0,0,0
2444,"08:13:06AM Feb 7, 2022",97,74,0,0,0,0,0
2445,"08:13:10AM Feb 7, 2022",97,72,0,0,0,0,0
2446,"08:13:14AM Feb 7, 2022",97,70,0,0,0,0,0
2447,"08:13:18AM Feb 7, 2022",97,71,0,0,0,0,0
2448,"08:13:22AM Feb 7, 2022",97,74,0,0,0,0,0
2449,"08:13:26AM Feb 7, 2022",97,67,0,0,0,0,0
2450,"08:13:30AM Feb 7, 2022",97,67,0,0,0,0,0
2451,"08:13:34AM Feb 7, 2022",97,73,0,0,0,0,0
2452,"08:13:38AM Feb 7, 2022",97,65,0,0,0,0,0
2453,"08:13:42AM Feb 7, 2022",97,68,0,0,0,0,0
2454,"08:13:46AM Feb 7, 2022",97,71,0,0,0,0,0
2455,"08:13:50AM Feb 7, 2022",97,68,0,0,0,0,0
2456,"08:13:54AM Feb 7, 2022",97,68,0,0,0,0,0
2457,"08:13:58AM Feb 7, 2022",97,70,0,0,0,0,0
2458,"08:14:02AM Feb 7, 2022",97,75,0,0,0,0,0
2459,"08:14:06AM Feb 7, 2022",97,74,0,0,0,0,0
2460,"08:14:10AM Feb 7, 2022",97,70,0,0,0,0,0
2461,"08:14:14AM Feb 7, 2022",97,63,0,0,0,0,0
2462,"08:14:18AM Feb 7, 2022",97,61,0,0,0,0,0
2463,"08:14:22AM Feb 7, 2022",97,65,0,0,0,0,0
2464,"08:14:26AM Feb 7, 2022",97,69,0,0,0,0,0
2465,"08:14:30AM Feb 7, 2022",97,75,0,0,0,0,0
2466,"08:14:34AM Feb 7, 2022",97,72,0,0,0,0,0
2467,"08:14:38AM Feb 7, 2022",97,68,0,0,0,0,0
2468,"08:14:42AM Feb 7, 2022",97,65,0,0,0,0,0
2469,"08:14:46AM Feb 7, 2022",97,67,0,0,0,0,0
2470,"08:14:50AM Feb 7, 2022",97,71,0,0,0,0,0
2471,"08:14:54AM Feb 7, 2022",97,70,0,0,0,0,0
2472,"08:14:58AM Feb 7, 2022",97,67,0,0,0,0,0
2473,"08:15:02AM Feb 7, 2022",97,66,0,0,0,0,0
2474,"08:15:06AM Feb 7, 2022",97,67,0,0,0,0,0
2475,"08:15:10AM Feb 7, 2022",97,69,0,0,0,0,0
2476,"08:15:14AM Feb 7, 2022",97,73,0,0,0,0,0
2477,"08:15:18AM Feb 7, 2022",97,70,0,0,0,0,0
2478,"08:15:22AM Feb 7, 2022",97,66,0,0,0,0,0
2479,"08:15:26AM Feb 7, 2022",97,69,0,0,0,0,0
2480,"08:15:30AM Feb 7, 2022",97,74,0,0,0,0,0
2481,"08:15:34AM Feb 7, 2022",97,73,0,0,0,0,0
2482,"08:15:38AM Feb 7, 2022",97,72,0,0,0,0,0
2483,"08:15:42AM Feb 7, 2022",97,69,0,0,0,0,0
2484,"08:15:46AM Feb 7, 2022",97,70,0,0,0,0,0
2485,"08:15:50AM Feb 7, 2022",97,67,0,0,0,0,0
2486,"08:15:54AM Feb 7, 2022",97,66,0,0,0,0,0
2487,"08:15:58AM Feb 7, 2022",97,59,0,0,0,0,0
2488,"08:16:02AM Feb 7, 2022",97,63,0,0,0,0,0
2489,"08:16:06AM Feb 7, 2022",97,70,0,0,0,0,0
2490,"08:16:10AM Feb 7, 2022",97,75,0,0,0,0,0
2491,"08:16:14AM Feb 7, 2022",97,72,0,0,0,0,0
2492,"08:16:18AM Feb 7, 2022",97,69,0,0,0,0,0
2493,"08:16:22AM Feb 7, 2022",97,70,0,0,0,0,0
2494,"08:16:26AM Feb 7, 2022",97,72,0,0,0,0,0
2495,"08:16:30AM Feb 7, 2022",97,68,0,0,0,0,0
2496,"08:16:34AM Feb 7, 2022",97,66,0,0,0,0,0
2497,"08:16:38AM Feb 7, 2022",97,67,0,0,0,0,0
2498,"08:16:42AM Feb 7, 2022",97,70,0,0,0,0,0
2499,"08:16:46AM Feb 7, 2022",97,73,0,0,0,0,0
2500,"08:16:50AM Feb 7, 2022",97,75,0,0,0,0,0
2501,"08:16:54AM Feb 7, 2022",97,76,0,0,0,0,0
2502,"08:16:58AM Feb 7, 2022",97,75,0,0,0,0,0
2503,"08:17:02AM Feb 7, 2022",97,69,0,0,0,0,0
2504,"08:17:06AM Feb 7, 2022",97,72,0,0,0,0,0
2505,"08:17:10AM Feb 7, 2022",97,73,0,0,0,0,0
2506,"08:17:14AM Feb 7, 2022",97,74,0,0,0,0,0
2507,"08:17:18AM Feb 7, 2022",97,67,0,0,0,0,0
2508,"08:17:22AM Feb 7, 2022",97,72,0,0,0,0,0
2509,"08:17:26AM Feb 7, 2022",97,74,0,0,0,0,0
2510,"08:17:30AM Feb 7, 2022",97,72,0,0,0,0,0
2511,"08:17:34AM Feb 7, 2022",97,74,0,0,0,0,0
2512,"08:17:38AM Feb 7, 2022",97,68,0,0,0,0,0
2513,"08:17:42AM Feb 7, 2022",97,66,0,0,0,0,0
2514,"08:17:46AM Feb 7, 2022",97,70,0,0,0,0,0
2515,"08:17:50AM Feb 7, 2022",97,75,0,0,0,0,0
2516,"08:17:54AM Feb 7, 2022",97,75,0,0,0,0,0
2517,"08:17:58AM Feb 7, 2022",97,76,0,0,0,0,0
2518,"08:18:02AM Feb 7, 2022",97,69,0,0,0,0,0
2519,"08:18:06AM Feb 7, 2022",97,68,1,0,0,0,0
2520,"08:18:10AM Feb 7, 2022",97,68,0,0,0,0,0
2521,"08:18:14AM Feb 7, 2022",97,70,0,0,0,0,0
2522,"08:18:18AM Feb 7, 2022",97,68,0,0,0,0,0
2523,"08:18:22AM Feb 7, 2022",97,74,0,0,0,0,0
2524,"08:18:26AM Feb 7, 2022",97,76,0,0,0,0,0
2525,"08:18:30AM Feb 7, 2022",97,74,0,0,0,0,0
2526,"08:18:34AM Feb 7, 2022",97,74,0,0,0,0,0
2527,"08:18:38AM Feb 7, 2022",97,73,0,0,0,0,0
2528,"08:18:42AM Feb 7, 2022",97,73,0,0,0,0,0
2529,"08:18:46AM Feb 7, 2022",97,77,0,0,0,0,0
2530,"08:18:50AM Feb 7, 2022",97,74,0,0,0,0,0
2531,"08:18:54AM Feb 7, 2022",97,67,0,0,0,0,0
2532,"08:18:58AM Feb 7, 2022",97,66,0,0,0,0,0
2533,"08:19:02AM Feb 7, 2022",97,75,0,0,0,0,0
2534,"08:19:06AM Feb 7, 2022",97,72,0,0,0,0,0
2535,"08:19:10AM Feb 7, 2022",97,64,0,0,0,0,0
2536,"08:19:14AM Feb 7, 2022",97,67,0,0,0,0,0
2537,"08:19:18AM Feb 7, 2022",97,66,0,0,0,0,0
2538,"08:19:22AM Feb 7, 2022",97,70,0,0,0,0,0
2539,"08:19:26AM Feb 7, 2022",97,68,0,0,0,0,0
2540,"08:19:30AM Feb 7, 2022",97,72,0,0,0,0,0
2541,"08:19:34AM Feb 7, 2022",97,73,0,0,0,0,0
2542,"08:19:38AM Feb 7, 2022",97,75,0,0,0,0,0
2543,"08:19:42AM Feb 7, 2022",97,73,0,0,0,0,0
2544,"08:19:46AM Feb 7, 2022",97,72,0,0,0,0,0
2545,"08:19:50AM Feb 7, 2022",97,69,0,0,0,0,0
2546,"08:19:54AM Feb 7, 2022",97,69,0,0,0,0,0
2547,"08:19:58AM Feb 7, 2022",97,66,0,0,0,0,0
2548,"08:20:02AM Feb 7, 2022",97,69,0,0,0,0,0
2549,"08:20:06AM Feb 7, 2022",97,67,0,0,0,0,0
2550,"08:20:10AM Feb 7, 2022",97,71,0,0,0,0,0
2551,"08:20:14AM Feb 7, 2022",97,72,0,0,0,0,0
2552,"08:20:18AM Feb 7, 2022",97,68,0,0,0,0,0
2553,"08:20:22AM Feb 7, 2022",97,70,0,0,0,0,0
2554,"08:20:26AM Feb 7, 2022",97,70,0,0,0,0,0
2555,"08:20:30AM Feb 7, 2022",97,73,0,0,0,0,0
2556,"08:20:34AM Feb 7, 2022",97,76,0,0,0,0,0
2557,"08:20:38AM Feb 7, 2022",97,73,0,0,0,0,0
2558,"08:20:42AM Feb 7, 2022",97,71,0,0,0,0,0
2559,"08:20:46AM Feb 7, 2022",97,71,0,0,0,0,0
2560,"08:20:50AM Feb 7, 2022",97,73,0,0,0,0,0
2561,"08:20:54AM Feb 7, 2022",97,72,0,0,0,0,0
2562,"08:20:58AM Feb 7, 2022",97,69,15,0,0,0,0
2563,"08:21:02AM Feb 7, 2022",97,69,31,0,0,0,0
2564,"08:21:06AM Feb 7, 2022",97,67,6,0,0,0,0
2565,"08:21:10AM Feb 7, 2022",97,69,0,0,0,0,0
2566,"08:21:14AM Feb 7, 2022",97,69,0,0,0,0,0
2567,"08:21:18AM Feb 7, 2022",97,67,0,0,0,0,0
2568,"08:21:22AM Feb 7, 2022",97,71,0,0,0,0,0
2569,"08:21:26AM Feb 7, 2022",98,67,0,0,0,0,0
2570,"08:21:30AM Feb 7, 2022",98,74,0,0,0,0,0
2571,"08:21:34AM Feb 7, 2022",98,73,0,0,0,0,0
2572,"08:21:38AM Feb 7, 2022",98,70,0,0,0,0,0
2573,"08:21:42AM Feb 7, 2022",98,71,0,0,0,0,0
2574,"08:21:46AM Feb 7, 2022",98,73,0,0,0,0,0
2575,"08:21:50AM Feb 7, 2022",98,70,0,0,0,0,0
2576,"08:21:54AM Feb 7, 2022",98,69,1,0,0,0,0
2577,"08:21:58AM Feb 7, 2022",98,74,0,0,0,0,0
2578,"08:22:02AM Feb 7, 2022",98,72,0,0,0,0,0
2579,"08:22:06AM Feb 7, 2022",97,73,0,0,0,0,0
2580,"08:22:10AM Feb 7, 2022",97,72,0,0,0,0,0
2581,"08:22:14AM Feb 7, 2022",97,70,0,0,0,0,0
2582,"08:22:18AM Feb 7, 2022",98,73,0,0,0,0,0
2583,"08:22:22AM Feb 7, 2022",98,72,0,0,0,0,0
2584,"08:22:26AM Feb 7, 2022",97,70,0,0,0,0,0
2585,"08:22:30AM Feb 7, 2022",98,60,0,0,0,0,0
2586,"08:22:34AM Feb 7, 2022",98,62,0,0,0,0,0
2587,"08:22:38AM Feb 7, 2022",97,63,0,0,0,0,0
2588,"08:22:42AM Feb 7, 2022",97,66,0,0,0,0,0
2589,"08:22:46AM Feb 7, 2022",97,71,0,0,0,0,0
2590,"08:22:50AM Feb 7, 2022",97,73,0,0,0,0,0
2591,"08:22:54AM Feb 7, 2022",97,70,0,0,0,0,0
2592,"08:22:58AM Feb 7, 2022",97,67,0,0,0,0,0
2593,"08:23:02AM Feb 7, 2022",97,67,0,0,0,0,0
2594,"08:23:06AM Feb 7, 2022",97,68,0,0,0,0,0
2595,"08:23:10AM Feb 7, 2022",97,71,0,0,0,0,0
2596,"08:23:14AM Feb 7, 2022",97,70,0,0,0,0,0
2597,"08:23:18AM Feb 7, 2022",97,74,0,0,0,0,0
2598,"08:23:22AM Feb 7, 2022",97,74,0,0,0,0,0
2599,"08:23:26AM Feb 7, 2022",97,69,0,0,0,0,0
2600,"08:23:30AM Feb 7, 2022",97,69,0,0,0,0,0
2601,"08:23:34AM Feb 7, 2022",97,65,0,0,0,0,0
2602,"08:23:38AM Feb 7, 2022",97,67,0,0,0,0,0
2603,"08:23:42AM Feb 7, 2022",97,68,0,0,0,0,0
2604,"08:23:46AM Feb 7, 2022",97,69,0,0,0,0,0
2605,"08:23:50AM Feb 7, 2022",97,74,1,0,0,0,0
2606,"08:23:54AM Feb 7, 2022",98,75,0,0,0,0,0
2607,"08:23:58AM Feb 7, 2022",98,72,0,0,0,0,0
2608,"08:24:02AM Feb 7, 2022",98,68,0,0,0,0,0
2609,"08:24:06AM Feb 7, 2022",98,70,0,0,0,0,0
2610,"08:24:10AM Feb 7, 2022",97,70,0,0,0,0,0
2611,"08:24:14AM Feb 7, 2022",97,70,0,0,0,0,0
2612,"08:24:18AM Feb 7, 2022",97,73,1,0,0,0,0
2613,"08:24:22AM Feb 7, 2022",97,77,0,0,0,0,0
2614,"08:24:26AM Feb 7, 2022",97,77,0,0,0,0,0
2615,"08:24:30AM Feb 7, 2022",97,74,0,0,0,0,0
2616,"08:24:34AM Feb 7, 2022",97,70,0,0,0,0,0
2617,"08:24:38AM Feb 7, 2022",97,67,0,0,0,0,0
2618,"08:24:42AM Feb 7, 2022",97,69,0,0,0,0,0
2619,"08:24:46AM Feb 7, 2022",97,65,0,0,0,0,0
2620,"08:24:50AM Feb 7, 2022",97,71,0,0,0,0,0
2621,"08:24:54AM Feb 7, 2022",97,72,0,0,0,0,0
2622,"08:24:58AM Feb 7, 2022",97,71,0,0,0,0,0
2623,"08:25:02AM Feb 7, 2022",97,70,0,0,0,0,0
2624,"08:25:06AM Feb 7, 2022",97,79,1,0,0,0,0
2625,"08:25:10AM Feb 7, 2022",97,79,0,0,0,0,0
2626,"08:25:14AM Feb 7, 2022",97,79,0,0,0,0,0
2627,"08:25:18AM Feb 7, 2022",97,77,0,0,0,0,0
2628,"08:25:22AM Feb 7, 2022",97,73,0,0,0,0,0
2629,"08:25:26AM Feb 7, 2022",97,72,0,0,0,0,0
2630,"08:25:30AM Feb 7, 2022",97,67,0,0,0,0,0
2631,"08:25:34AM Feb 7, 2022",97,65,0,0,0,0,0
2632,"08:25:38AM Feb 7, 2022",98,66,0,0,0,0,0
2633,"08:25:42AM Feb 7, 2022",97,69,0,0,0,0,0
2634,"08:25:46AM Feb 7, 2022",97,70,0,0,0,0,0
2635,"08:25:50AM Feb 7, 2022",97,70,0,0,0,0,0
2636,"08:25:54AM Feb 7, 2022",97,76,0,0,0,0,0
2637,"08:25:58AM Feb 7, 2022",97,74,1,0,0,0,0
2638,"08:26:02AM Feb 7, 2022",97,74,0,0,0,0,0
2639,"08:26:06AM Feb 7, 2022",97,72,0,0,0,0,0
2640,"08:26:10AM Feb 7, 2022",97,67,0,0,0,0,0
2641,"08:26:14AM Feb 7, 2022",97,69,0,0,0,0,0
2642,"08:26:18AM Feb 7, 2022",97,69,0,0,0,0,0
2643,"08:26:22AM Feb 7, 2022",97,68,0,0,0,0,0
2644,"08:26:26AM Feb 7, 2022",97,77,0,0,0,0,0
2645,"08:26:30AM Feb 7, 2022",97,75,0,0,0,0,0
2646,"08:26:34AM Feb 7, 2022",97,75,0,0,0,0,0
2647,"08:26:38AM Feb 7, 2022",97,72,0,0,0,0,0
2648,"08:26:42AM Feb 7, 2022",97,73,0,0,0,0,0
2649,"08:26:46AM Feb 7, 2022",97,77,0,0,0,0,0
2650,"08:26:50AM Feb 7, 2022",97,72,0,0,0,0,0
2651,"08:26:54AM Feb 7, 2022",97,70,0,0,0,0,0
2652,"08:26:58AM Feb 7, 2022",97,74,0,0,0,0,0
2653,"08:27:02AM Feb 7, 2022",97,74,0,0,0,0,0
2654,"08:27:06AM Feb 7, 2022",97,72,0,0,0,0,0
2655,"08:27:10AM Feb 7, 2022",97,73,0,0,0,0,0
2656,"08:27:14AM Feb 7, 2022",97,75,1,0,0,0,0
2657,"08:27:18AM Feb 7, 2022",97,81,0,0,0,0,0
2658,"08:27:22AM Feb 7, 2022",98,74,0,0,0,0,0
2659,"08:27:26AM Feb 7, 2022",98,67,0,0,0,0,0
2660,"08:27:30AM Feb 7, 2022",98,68,0,0,0,0,0
2661,"08:27:34AM Feb 7, 2022",98,75,0,0,0,0,0
2662,"08:27:38AM Feb 7, 2022",98,74,0,0,0,0,0
2663,"08:27:42AM Feb 7, 2022",98,69,0,0,0,0,0
2664,"08:27:46AM Feb 7, 2022",98,64,0,0,0,0,0
2665,"08:27:50AM Feb 7, 2022",98,64,0,0,0,0,0
2666,"08:27:54AM Feb 7, 2022",98,65,0,0,0,0,0
2667,"08:27:58AM Feb 7, 2022",98,69,0,0,0,0,0
2668,"08:28:02AM Feb 7, 2022",98,75,29,0,0,0,0
2669,"08:28:06AM Feb 7, 2022",98,75,14,0,0,0,0
2670,"08:28:10AM Feb 7, 2022",98,75,17,0,0,0,0
2671,"08:28:14AM Feb 7, 2022",98,75,33,0,0,0,0
2672,"08:28:18AM Feb 7, 2022",98,75,0,0,0,0,0
2673,"08:28:22AM Feb 7, 2022",97,81,0,0,0,0,0
2674,"08:28:26AM Feb 7, 2022",97,85,0,0,0,0,0
2675,"08:28:30AM Feb 7, 2022",98,88,0,0,0,0,0
2676,"08:28:34AM Feb 7, 2022",98,91,0,0,0,0,0
2677,"08:28:38AM Feb 7, 2022",98,81,0,0,0,0,0
2678,"08:28:42AM Feb 7, 2022",98,79,0,0,0,0,0
2679,"08:28:46AM Feb 7, 2022",98,76,0,0,0,0,0
2680,"08:28:50AM Feb 7, 2022",98,78,0,0,0,0,0
2681,"08:28:54AM Feb 7, 2022",98,77,0,0,0,0,0
2682,"08:28:58AM Feb 7, 2022",98,66,0,0,0,0,0
2683,"08:29:02AM Feb 7, 2022",98,69,0,0,0,0,0
2684,"08:29:06AM Feb 7, 2022",98,73,0,0,0,0,0
2685,"08:29:10AM Feb 7, 2022",98,71,0,0,0,0,0
2686,"08:29:14AM Feb 7, 2022",98,69,0,0,0,0,0
2687,"08:29:18AM Feb 7, 2022",98,67,0,0,0,0,0
2688,"08:29:22AM Feb 7, 2022",98,66,0,0,0,0,0
2689,"08:29:26AM Feb 7, 2022",98,70,0,0,0,0,0
2690,"08:29:30AM Feb 7, 2022",98,73,0,0,0,0,0
2691,"08:29:34AM Feb 7, 2022",97,70,0,0,0,0,0
2692,"08:29:38AM Feb 7, 2022",97,68,0,0,0,0,0
2693,"08:29:42AM Feb 7, 2022",97,68,0,0,0,0,0
2694,"08:29:46AM Feb 7, 2022",97,66,0,0,0,0,0
2695,"08:29:50AM Feb 7, 2022",97,60,0,0,0,0,0
2696,"08:29:54AM Feb 7, 2022",97,61,0,0,0,0,0
2697,"08:29:58AM Feb 7, 2022",97,68,0,0,0,0,0
2698,"08:30:02AM Feb 7, 2022",97,68,0,0,0,0,0
2699,"08:30:06AM Feb 7, 2022",97,66,0,0,0,0,0
2700,"08:30:10AM Feb 7, 2022",98,75,0,0,0,0,0
2701,"08:30:14AM Feb 7, 2022",98,78,0,0,0,0,0
2702,"08:30:18AM Feb 7, 2022",98,74,0,0,0,0,0
2703,"08:30:22AM Feb 7, 2022",98,69,0,0,0,0,0
2704,"08:30:26AM Feb 7, 2022",98,69,0,0,0,0,0
2705,"08:30:30AM Feb 7, 2022",98,74,0,0,0,0,0
2706,"08:30:34AM Feb 7, 2022",98,75,0,0,0,0,0
2707,"08:30:38AM Feb 7, 2022",97,70,0,0,0,0,0
2708,"08:30:42AM Feb 7, 2022",97,66,0,0,0,0,0
2709,"08:30:46AM Feb 7, 2022",97,67,0,0,0,0,0
2710,"08:30:50AM Feb 7, 2022",97,70,0,0,0,0,0
2711,"08:30:54AM Feb 7, 2022",97,75,0,0,0,0,0
2712,"08:30:58AM Feb 7, 2022",97,76,0,0,0,0,0
2713,"08:31:02AM Feb 7, 2022",97,73,0,0,0,0,0
2714,"08:31:06AM Feb 7, 2022",97,74,0,0,0,0,0
2715,"08:31:10AM Feb 7, 2022",97,71,0,0,0,0,0
2716,"08:31:14AM Feb 7, 2022",98,69,0,0,0,0,0
2717,"08:31:18AM Feb 7, 2022",98,68,0,0,0,0,0
2718,"08:31:22AM Feb 7, 2022",98,67,0,0,0,0,0
2719,"08:31:26AM Feb 7, 2022",98,66,0,0,0,0,0
2720,"08:31:30AM Feb 7, 2022",98,71,0,0,0,0,0
2721,"08:31:34AM Feb 7, 2022",98,69,0,0,0,0,0
2722,"08:31:38AM Feb 7, 2022",98,69,0,0,0,0,0
2723,"08:31:42AM Feb 7, 2022",98,69,0,0,0,0,0
2724,"08:31:46AM Feb 7, 2022",97,69,0,0,0,0,0
2725,"08:31:50AM Feb 7, 2022",97,70,0,0,0,0,0
2726,"08:31:54AM Feb 7, 2022",98,72,0,0,0,0,0
2727,"08:31:58AM Feb 7, 2022",97,81,0,0,0,0,0
2728,"08:32:02AM Feb 7, 2022",97,80,0,0,0,0,0
2729,"08:32:06AM Feb 7, 2022",97,75,0,0,0,0,0
2730,"08:32:10AM Feb 7, 2022",97,72,0,0,0,0,0
2731,"08:32:14AM Feb 7, 2022",97,73,0,0,0,0,0
2732,"08:32:18AM Feb 7, 2022",97,70,0,0,0,0,0
2733,"08:32:22AM Feb 7, 2022",97,67,0,0,0,0,0
2734,"08:32:26AM Feb 7, 2022",97,75,0,0,0,0,0
2735,"08:32:30AM Feb 7, 2022",97,73,0,0,0,0,0
2736,"08:32:34AM Feb 7, 2022",97,71,0,0,0,0,0
2737,"08:32:38AM Feb 7, 2022",97,79,0,0,0,0,0
2738,"08:32:42AM Feb 7, 2022",97,81,0,0,0,0,0
2739,"08:32:46AM Feb 7, 2022",97,78,0,0,0,0,0
2740,"08:32:50AM Feb 7, 2022",96,74,0,0,0,0,0
2741,"08:32:54AM Feb 7, 2022",96,77,0,0,0,0,0
2742,"08:32:58AM Feb 7, 2022",96,77,0,0,0,0,0
2743,"08:33:02AM Feb 7, 2022",96,77,0,0,0,0,0
2744,"08:33:06AM Feb 7, 2022",96,80,0,0,0,0,0
2745,"08:33:10AM Feb 7, 2022",96,79,0,0,0,0,0
2746,"08:33:14AM Feb 7, 2022",96,76,0,0,0,0,0
2747,"08:33:18AM Feb 7, 2022",97,75,0,0,0,0,0
2748,"08:33:22AM Feb 7, 2022",97,76,0,0,0,0,0
2749,"08:33:26AM Feb 7, 2022",97,73,0,0,0,0,0
2750,"08:33:30AM Feb 7, 2022",97,77,0,0,0,0,0
2751,"08:33:34AM Feb 7, 2022",97,82,0,0,0,0,0
2752,"08:33:38AM Feb 7, 2022",97,82,18,0,0,0,0
2753,"08:33:42AM Feb 7, 2022",97,82,6,0,0,0,0
2754,"08:33:46AM Feb 7, 2022",97,82,0,0,0,0,0
2755,"08:33:50AM Feb 7, 2022",97,86,0,0,0,0,0
2756,"08:33:54AM Feb 7, 2022",97,83,0,0,0,0,0
2757,"08:33:58AM Feb 7, 2022",97,78,0,0,0,0,0
2758,"08:34:02AM Feb 7, 2022",98,75,0,0,0,0,0
2759,"08:34:06AM Feb 7, 2022",97,72,0,0,0,0,0
2760,"08:34:10AM Feb 7, 2022",97,67,0,0,0,0,0
2761,"08:34:14AM Feb 7, 2022",98,67,0,0,0,0,0
2762,"08:34:18AM Feb 7, 2022",98,65,0,0,0,0,0
2763,"08:34:22AM Feb 7, 2022",98,67,0,0,0,0,0
2764,"08:34:26AM Feb 7, 2022",98,69,0,0,0,0,0
2765,"08:34:30AM Feb 7, 2022",98,75,0,0,0,0,0
2766,"08:34:34AM Feb 7, 2022",98,74,0,0,0,0,0
2767,"08:34:38AM Feb 7, 2022",97,72,0,0,0,0,0
2768,"08:34:42AM Feb 7, 2022",97,71,0,0,0,0,0
2769,"08:34:46AM Feb 7, 2022",97,66,0,0,0,0,0
2770,"08:34:50AM Feb 7, 2022",97,68,0,0,0,0,0
2771,"08:34:54AM Feb 7, 2022",96,67,0,0,0,0,0
2772,"08:34:58AM Feb 7, 2022",97,70,0,0,0,0,0
2773,"08:35:02AM Feb 7, 2022",97,70,0,0,0,0,0
2774,"08:35:06AM Feb 7, 2022",97,62,0,0,0,0,0
2775,"08:35:10AM Feb 7, 2022",97,62,0,0,0,0,0
2776,"08:35:14AM Feb 7, 2022",97,66,0,0,0,0,0
2777,"08:35:18AM Feb 7, 2022",98,69,0,0,0,0,0
2778,"08:35:22AM Feb 7, 2022",98,67,0,0,0,0,0
2779,"08:35:26AM Feb 7, 2022",98,71,0,0,0,0,0
2780,"08:35:30AM Feb 7, 2022",98,74,0,0,0,0,0
2781,"08:35:34AM Feb 7, 2022",98,74,0,0,0,0,0
2782,"08:35:38AM Feb 7, 2022",98,73,0,0,0,0,0
2783,"08:35:42AM Feb 7, 2022",97,70,0,0,0,0,0
2784,"08:35:46AM Feb 7, 2022",97,66,0,0,0,0,0
2785,"08:35:50AM Feb 7, 2022",96,69,0,0,0,0,0
2786,"08:35:54AM Feb 7, 2022",95,67,0,0,0,0,0
2787,"08:35:58AM Feb 7, 2022",95,66,0,0,0,0,0
2788,"08:36:02AM Feb 7, 2022",95,72,0,0,0,0,0
2789,"08:36:06AM Feb 7, 2022",95,71,0,0,0,0,0
2790,"08:36:10AM Feb 7, 2022",95,69,0,0,0,0,0
2791,"08:36:14AM Feb 7, 2022",95,76,0,0,0,0,0
2792,"08:36:18AM Feb 7, 2022",96,76,0,0,0,0,0
2793,"08:36:22AM Feb 7, 2022",97,78,0,0,0,0,0
2794,"08:36:26AM Feb 7, 2022",98,80,0,0,0,0,0
2795,"08:36:30AM Feb 7, 2022",98,74,0,0,0,0,0
2796,"08:36:34AM Feb 7, 2022",98,64,0,0,0,0,0
2797,"08:36:38AM Feb 7, 2022",98,72,0,0,0,0,0
2798,"08:36:42AM Feb 7, 2022",98,78,0,0,0,0,0
2799,"08:36:46AM Feb 7, 2022",97,77,0,0,0,0,0
2800,"08:36:50AM Feb 7, 2022",97,70,0,0,0,0,0
2801,"08:36:54AM Feb 7, 2022",97,69,0,0,0,0,0
2802,"08:36:58AM Feb 7, 2022",96,70,0,0,0,0,0
2803,"08:37:02AM Feb 7, 2022",95,70,0,0,0,0,0
2804,"08:37:06AM Feb 7, 2022",95,66,0,0,0,0,0
