,Time,SpO2(%),Pulse Rate(bpm),Motion,SpO2 Reminder,PR Reminder,PERIODIC_BREATHING,labels_periodic
1899,"04:02:39AM Feb 6, 2022",97,78,0,0,0,0,0
1900,"04:02:43AM Feb 6, 2022",97,75,0,0,0,0,0
1901,"04:02:47AM Feb 6, 2022",97,65,0,0,0,0,0
1902,"04:02:51AM Feb 6, 2022",97,69,0,0,0,0,0
1903,"04:02:55AM Feb 6, 2022",97,73,0,0,0,0,0
1904,"04:02:59AM Feb 6, 2022",97,76,0,0,0,0,0
1905,"04:03:03AM Feb 6, 2022",97,72,0,0,0,0,0
1906,"04:03:07AM Feb 6, 2022",97,67,0,0,0,0,0
1907,"04:03:11AM Feb 6, 2022",97,75,0,0,0,0,0
1908,"04:03:15AM Feb 6, 2022",97,76,0,0,0,0,0
1909,"04:03:19AM Feb 6, 2022",97,72,0,0,0,0,0
1910,"04:03:23AM Feb 6, 2022",97,67,0,0,0,0,0
1911,"04:03:27AM Feb 6, 2022",97,77,0,0,0,0,0
1912,"04:03:31AM Feb 6, 2022",97,72,0,0,0,0,0
1913,"04:03:35AM Feb 6, 2022",97,71,0,0,0,0,0
1914,"04:03:39AM Feb 6, 2022",97,74,0,0,0,0,0
1915,"04:03:43AM Feb 6, 2022",97,72,0,0,0,0,0
1916,"04:03:47AM Feb 6, 2022",97,72,0,0,0,0,0
1917,"04:03:51AM Feb 6, 2022",97,68,0,0,0,0,0
1918,"04:03:55AM Feb 6, 2022",97,68,0,0,0,0,0
1919,"04:03:59AM Feb 6, 2022",97,74,0,0,0,0,0
1920,"04:04:03AM Feb 6, 2022",97,77,0,0,0,0,0
1921,"04:04:07AM Feb 6, 2022",97,69,0,0,0,0,0
1922,"04:04:11AM Feb 6, 2022",97,68,0,0,0,0,0
1923,"04:04:15AM Feb 6, 2022",97,74,0,0,0,0,0
1924,"04:04:19AM Feb 6, 2022",98,75,0,0,0,0,0
1925,"04:04:23AM Feb 6, 2022",98,73,0,0,0,0,0
1926,"04:04:27AM Feb 6, 2022",98,74,0,0,0,0,0
1927,"04:04:31AM Feb 6, 2022",98,76,0,0,0,0,0
1928,"04:04:35AM Feb 6, 2022",98,76,0,0,0,0,0
1929,"04:04:39AM Feb 6, 2022",98,78,0,0,0,0,0
1930,"04:04:43AM Feb 6, 2022",98,81,0,0,0,0,0
1931,"04:04:47AM Feb 6, 2022",98,77,0,0,0,0,0
1932,"04:04:51AM Feb 6, 2022",98,76,0,0,0,0,0
1933,"04:04:55AM Feb 6, 2022",98,72,0,0,0,0,0
1934,"04:04:59AM Feb 6, 2022",98,73,0,0,0,0,0
1935,"04:05:03AM Feb 6, 2022",98,76,0,0,0,0,0
1936,"04:05:07AM Feb 6, 2022",98,78,0,0,0,0,0
1937,"04:05:11AM Feb 6, 2022",98,77,0,0,0,0,0
1938,"04:05:15AM Feb 6, 2022",98,75,0,0,0,0,0
1939,"04:05:19AM Feb 6, 2022",98,75,0,0,0,0,0
1940,"04:05:23AM Feb 6, 2022",98,74,0,0,0,0,0
1941,"04:05:27AM Feb 6, 2022",98,76,0,0,0,0,0
1942,"04:05:31AM Feb 6, 2022",98,72,0,0,0,0,0
1943,"04:05:35AM Feb 6, 2022",98,67,0,0,0,0,0
1944,"04:05:39AM Feb 6, 2022",98,70,0,0,0,0,0
1945,"04:05:43AM Feb 6, 2022",98,67,0,0,0,0,0
1946,"04:05:47AM Feb 6, 2022",98,71,0,0,0,0,0
1947,"04:05:51AM Feb 6, 2022",97,69,0,0,0,0,0
1948,"04:05:55AM Feb 6, 2022",97,75,0,0,0,0,0
1949,"04:05:59AM Feb 6, 2022",97,75,0,0,0,0,0
1950,"04:06:03AM Feb 6, 2022",97,74,0,0,0,0,0
1951,"04:06:07AM Feb 6, 2022",98,74,0,0,0,0,0
1952,"04:06:11AM Feb 6, 2022",98,69,0,0,0,0,0
1953,"04:06:15AM Feb 6, 2022",98,70,0,0,0,0,0
1954,"04:06:19AM Feb 6, 2022",98,80,0,0,0,0,0
1955,"04:06:23AM Feb 6, 2022",98,76,0,0,0,0,0
1956,"04:06:27AM Feb 6, 2022",98,71,0,0,0,0,0
1957,"04:06:31AM Feb 6, 2022",98,66,0,0,0,0,0
1958,"04:06:35AM Feb 6, 2022",98,72,0,0,0,0,0
1959,"04:06:39AM Feb 6, 2022",98,78,0,0,0,0,0
1960,"04:06:43AM Feb 6, 2022",98,76,0,0,0,0,0
1961,"04:06:47AM Feb 6, 2022",98,73,0,0,0,0,0
1962,"04:06:51AM Feb 6, 2022",98,76,0,0,0,0,0
1963,"04:06:55AM Feb 6, 2022",98,70,0,0,0,0,0
1964,"04:06:59AM Feb 6, 2022",98,67,0,0,0,0,0
1965,"04:07:03AM Feb 6, 2022",98,74,0,0,0,0,0
1966,"04:07:07AM Feb 6, 2022",98,73,0,0,0,0,0
1967,"04:07:11AM Feb 6, 2022",98,75,0,0,0,0,0
1968,"04:07:15AM Feb 6, 2022",98,76,0,0,0,0,0
1969,"04:07:19AM Feb 6, 2022",98,78,0,0,0,0,0
1970,"04:07:23AM Feb 6, 2022",98,75,0,0,0,0,0
1971,"04:07:27AM Feb 6, 2022",98,77,0,0,0,0,0
1972,"04:07:31AM Feb 6, 2022",98,75,0,0,0,0,0
1973,"04:07:35AM Feb 6, 2022",98,74,0,0,0,0,0
1974,"04:07:39AM Feb 6, 2022",97,73,0,0,0,0,0
1975,"04:07:43AM Feb 6, 2022",97,77,0,0,0,0,0
1976,"04:07:47AM Feb 6, 2022",97,81,0,0,0,0,0
1977,"04:07:51AM Feb 6, 2022",98,82,0,0,0,0,0
1978,"04:07:55AM Feb 6, 2022",98,74,0,0,0,0,0
1979,"04:07:59AM Feb 6, 2022",98,71,0,0,0,0,0
1980,"04:08:03AM Feb 6, 2022",97,76,0,0,0,0,0
1981,"04:08:07AM Feb 6, 2022",97,70,0,0,0,0,0
1982,"04:08:11AM Feb 6, 2022",97,75,0,0,0,0,0
1983,"04:08:15AM Feb 6, 2022",97,73,0,0,0,0,0
1984,"04:08:19AM Feb 6, 2022",98,74,0,0,0,0,0
1985,"04:08:23AM Feb 6, 2022",98,77,0,0,0,0,0
1986,"04:08:27AM Feb 6, 2022",98,79,0,0,0,0,0
1987,"04:08:31AM Feb 6, 2022",98,75,0,0,0,0,0
1988,"04:08:35AM Feb 6, 2022",98,76,0,0,0,0,0
1989,"04:08:39AM Feb 6, 2022",98,77,0,0,0,0,0
1990,"04:08:43AM Feb 6, 2022",98,74,0,0,0,0,0
1991,"04:08:47AM Feb 6, 2022",98,74,0,0,0,0,0
1992,"04:08:51AM Feb 6, 2022",98,73,0,0,0,0,0
1993,"04:08:55AM Feb 6, 2022",98,71,0,0,0,0,0
1994,"04:08:59AM Feb 6, 2022",98,73,0,0,0,0,0
1995,"04:09:03AM Feb 6, 2022",98,77,0,0,0,0,0
1996,"04:09:07AM Feb 6, 2022",98,79,0,0,0,0,0
1997,"04:09:11AM Feb 6, 2022",98,76,0,0,0,0,0
1998,"04:09:15AM Feb 6, 2022",98,78,0,0,0,0,0
1999,"04:09:19AM Feb 6, 2022",98,74,0,0,0,0,0
2000,"04:09:23AM Feb 6, 2022",98,72,0,0,0,0,0
2001,"04:09:27AM Feb 6, 2022",98,77,0,0,0,0,0
2002,"04:09:31AM Feb 6, 2022",97,73,0,0,0,0,0
2003,"04:09:35AM Feb 6, 2022",98,75,0,0,0,0,0
2004,"04:09:39AM Feb 6, 2022",98,76,0,0,0,0,0
2005,"04:09:43AM Feb 6, 2022",98,69,0,0,0,0,0
2006,"04:09:47AM Feb 6, 2022",98,72,0,0,0,0,0
2007,"04:09:51AM Feb 6, 2022",98,74,0,0,0,0,0
2008,"04:09:55AM Feb 6, 2022",98,72,0,0,0,0,0
2009,"04:09:59AM Feb 6, 2022",98,74,0,0,0,0,0
2010,"04:10:03AM Feb 6, 2022",98,67,0,0,0,0,0
2011,"04:10:07AM Feb 6, 2022",98,66,0,0,0,0,0
2012,"04:10:11AM Feb 6, 2022",98,72,0,0,0,0,0
2013,"04:10:15AM Feb 6, 2022",98,78,0,0,0,0,0
2014,"04:10:19AM Feb 6, 2022",98,76,0,0,0,0,0
2015,"04:10:23AM Feb 6, 2022",98,74,0,0,0,0,0
2016,"04:10:27AM Feb 6, 2022",98,71,0,0,0,0,0
2017,"04:10:31AM Feb 6, 2022",98,71,0,0,0,0,0
2018,"04:10:35AM Feb 6, 2022",98,77,0,0,0,0,0
2019,"04:10:39AM Feb 6, 2022",98,75,0,0,0,0,0
2020,"04:10:43AM Feb 6, 2022",98,76,0,0,0,0,0
2021,"04:10:47AM Feb 6, 2022",98,80,0,0,0,0,0
2022,"04:10:51AM Feb 6, 2022",98,75,1,0,0,0,0
2023,"04:10:55AM Feb 6, 2022",98,70,0,0,0,0,0
2024,"04:10:59AM Feb 6, 2022",98,74,0,0,0,0,0
2025,"04:11:03AM Feb 6, 2022",98,77,0,0,0,0,0
2026,"04:11:07AM Feb 6, 2022",98,69,0,0,0,0,0
2027,"04:11:11AM Feb 6, 2022",98,66,0,0,0,0,0
2028,"04:11:15AM Feb 6, 2022",98,75,0,0,0,0,0
2029,"04:11:19AM Feb 6, 2022",98,74,0,0,0,0,0
2030,"04:11:23AM Feb 6, 2022",98,73,0,0,0,0,0
2031,"04:11:27AM Feb 6, 2022",98,79,0,0,0,0,0
2032,"04:11:31AM Feb 6, 2022",98,76,0,0,0,0,0
2033,"04:11:35AM Feb 6, 2022",98,75,0,0,0,0,0
2034,"04:11:39AM Feb 6, 2022",98,81,0,0,0,0,0
2035,"04:11:43AM Feb 6, 2022",98,82,0,0,0,0,0
2036,"04:11:47AM Feb 6, 2022",98,79,0,0,0,0,0
2037,"04:11:51AM Feb 6, 2022",98,76,2,0,0,0,0
2038,"04:11:55AM Feb 6, 2022",98,76,8,0,0,0,0
2039,"04:11:59AM Feb 6, 2022",97,75,0,0,0,0,0
2040,"04:12:03AM Feb 6, 2022",98,82,0,0,0,0,0
2041,"04:12:07AM Feb 6, 2022",98,87,0,0,0,0,0
2042,"04:12:11AM Feb 6, 2022",98,85,0,0,0,0,0
2043,"04:12:15AM Feb 6, 2022",98,77,0,0,0,0,0
2044,"04:12:19AM Feb 6, 2022",98,72,0,0,0,0,0
2045,"04:12:23AM Feb 6, 2022",98,77,0,0,0,0,0
2046,"04:12:27AM Feb 6, 2022",98,74,0,0,0,0,0
2047,"04:12:31AM Feb 6, 2022",98,70,0,0,0,0,0
2048,"04:12:35AM Feb 6, 2022",98,74,0,0,0,0,0
2049,"04:12:39AM Feb 6, 2022",98,71,0,0,0,0,0
2050,"04:12:43AM Feb 6, 2022",98,68,0,0,0,0,0
2051,"04:12:47AM Feb 6, 2022",98,76,0,0,0,0,0
2052,"04:12:51AM Feb 6, 2022",98,73,0,0,0,0,0
2053,"04:12:55AM Feb 6, 2022",98,77,0,0,0,0,0
2054,"04:12:59AM Feb 6, 2022",98,78,0,0,0,0,0
2055,"04:13:03AM Feb 6, 2022",98,79,0,0,0,0,0
2056,"04:13:07AM Feb 6, 2022",98,77,0,0,0,0,0
2057,"04:13:11AM Feb 6, 2022",98,73,0,0,0,0,0
2058,"04:13:15AM Feb 6, 2022",98,75,0,0,0,0,0
2059,"04:13:19AM Feb 6, 2022",98,71,0,0,0,0,0
2060,"04:13:23AM Feb 6, 2022",98,71,0,0,0,0,0
2061,"04:13:27AM Feb 6, 2022",98,70,0,0,0,0,0
2062,"04:13:31AM Feb 6, 2022",98,70,0,0,0,0,0
2063,"04:13:35AM Feb 6, 2022",98,72,0,0,0,0,0
2064,"04:13:39AM Feb 6, 2022",98,72,0,0,0,0,0
2065,"04:13:43AM Feb 6, 2022",98,72,0,0,0,0,0
2066,"04:13:47AM Feb 6, 2022",98,72,0,0,0,0,0
2067,"04:13:51AM Feb 6, 2022",98,77,0,0,0,0,0
2068,"04:13:55AM Feb 6, 2022",98,80,0,0,0,0,0
2069,"04:13:59AM Feb 6, 2022",98,79,0,0,0,0,0
2070,"04:14:03AM Feb 6, 2022",98,78,0,0,0,0,0
2071,"04:14:07AM Feb 6, 2022",98,74,0,0,0,0,0
2072,"04:14:11AM Feb 6, 2022",98,72,0,0,0,0,0
2073,"04:14:15AM Feb 6, 2022",98,77,0,0,0,0,0
2074,"04:14:19AM Feb 6, 2022",98,80,0,0,0,0,0
2075,"04:14:23AM Feb 6, 2022",98,79,0,0,0,0,0
2076,"04:14:27AM Feb 6, 2022",98,75,0,0,0,0,0
2077,"04:14:31AM Feb 6, 2022",98,72,0,0,0,0,0
2078,"04:14:35AM Feb 6, 2022",98,72,0,0,0,0,0
2079,"04:14:39AM Feb 6, 2022",98,76,0,0,0,0,0
2080,"04:14:43AM Feb 6, 2022",98,78,0,0,0,0,0
2081,"04:14:47AM Feb 6, 2022",98,78,0,0,0,0,0
2082,"04:14:51AM Feb 6, 2022",98,76,0,0,0,0,0
2083,"04:14:55AM Feb 6, 2022",98,76,0,0,0,0,0
2084,"04:14:59AM Feb 6, 2022",98,78,0,0,0,0,0
2085,"04:15:03AM Feb 6, 2022",98,76,0,0,0,0,0
2086,"04:15:07AM Feb 6, 2022",98,72,0,0,0,0,0
2087,"04:15:11AM Feb 6, 2022",98,74,0,0,0,0,0
2088,"04:15:15AM Feb 6, 2022",98,71,0,0,0,0,0
2089,"04:15:19AM Feb 6, 2022",98,72,0,0,0,0,0
2090,"04:15:23AM Feb 6, 2022",98,71,0,0,0,0,0
2091,"04:15:27AM Feb 6, 2022",98,72,0,0,0,0,0
2092,"04:15:31AM Feb 6, 2022",98,74,0,0,0,0,0
2093,"04:15:35AM Feb 6, 2022",98,72,0,0,0,0,0
2094,"04:15:39AM Feb 6, 2022",98,74,0,0,0,0,0
2095,"04:15:43AM Feb 6, 2022",98,76,0,0,0,0,0
2096,"04:15:47AM Feb 6, 2022",98,77,0,0,0,0,0
2097,"04:15:51AM Feb 6, 2022",98,79,0,0,0,0,0
2098,"04:15:55AM Feb 6, 2022",98,76,0,0,0,0,0
2099,"04:15:59AM Feb 6, 2022",98,74,0,0,0,0,0
2100,"04:16:03AM Feb 6, 2022",98,78,0,0,0,0,0
2101,"04:16:07AM Feb 6, 2022",98,76,0,0,0,0,0
2102,"04:16:11AM Feb 6, 2022",98,73,0,0,0,0,0
2103,"04:16:15AM Feb 6, 2022",98,74,0,0,0,0,0
2104,"04:16:19AM Feb 6, 2022",98,76,0,0,0,0,0
2105,"04:16:23AM Feb 6, 2022",98,77,0,0,0,0,0
2106,"04:16:27AM Feb 6, 2022",98,73,0,0,0,0,0
2107,"04:16:31AM Feb 6, 2022",98,73,0,0,0,0,0
2108,"04:16:35AM Feb 6, 2022",98,73,0,0,0,0,0
2109,"04:16:39AM Feb 6, 2022",98,72,0,0,0,0,0
2110,"04:16:43AM Feb 6, 2022",98,72,0,0,0,0,0
2111,"04:16:47AM Feb 6, 2022",98,77,0,0,0,0,0
2112,"04:16:51AM Feb 6, 2022",98,74,0,0,0,0,0
2113,"04:16:55AM Feb 6, 2022",98,73,0,0,0,0,0
2114,"04:16:59AM Feb 6, 2022",98,77,0,0,0,0,0
2115,"04:17:03AM Feb 6, 2022",98,82,0,0,0,0,0
2116,"04:17:07AM Feb 6, 2022",98,76,0,0,0,0,0
2117,"04:17:11AM Feb 6, 2022",98,66,0,0,0,0,0
2118,"04:17:15AM Feb 6, 2022",98,71,0,0,0,0,0
2119,"04:17:19AM Feb 6, 2022",98,72,0,0,0,0,0
2120,"04:17:23AM Feb 6, 2022",98,74,0,0,0,0,0
2121,"04:17:27AM Feb 6, 2022",98,76,0,0,0,0,0
2122,"04:17:31AM Feb 6, 2022",98,74,0,0,0,0,0
2123,"04:17:35AM Feb 6, 2022",98,74,0,0,0,0,0
2124,"04:17:39AM Feb 6, 2022",98,75,0,0,0,0,0
2125,"04:17:43AM Feb 6, 2022",98,75,0,0,0,0,0
2126,"04:17:47AM Feb 6, 2022",98,71,0,0,0,0,0
2127,"04:17:51AM Feb 6, 2022",98,75,0,0,0,0,0
2128,"04:17:55AM Feb 6, 2022",98,82,0,0,0,0,0
2129,"04:17:59AM Feb 6, 2022",98,79,0,0,0,0,0
2130,"04:18:03AM Feb 6, 2022",98,74,0,0,0,0,0
2131,"04:18:07AM Feb 6, 2022",98,76,0,0,0,0,0
2132,"04:18:11AM Feb 6, 2022",98,69,0,0,0,0,0
2133,"04:18:15AM Feb 6, 2022",98,68,0,0,0,0,0
2134,"04:18:19AM Feb 6, 2022",98,73,0,0,0,0,0
2135,"04:18:23AM Feb 6, 2022",98,72,0,0,0,0,0
2136,"04:18:27AM Feb 6, 2022",98,72,0,0,0,0,0
2137,"04:18:31AM Feb 6, 2022",98,72,0,0,0,0,0
2138,"04:18:35AM Feb 6, 2022",98,75,0,0,0,0,0
2139,"04:18:39AM Feb 6, 2022",98,76,0,0,0,0,0
2140,"04:18:43AM Feb 6, 2022",98,71,0,0,0,0,0
2141,"04:18:47AM Feb 6, 2022",98,68,0,0,0,0,0
2142,"04:18:51AM Feb 6, 2022",98,69,0,0,0,0,0
2143,"04:18:55AM Feb 6, 2022",98,72,0,0,0,0,0
2144,"04:18:59AM Feb 6, 2022",98,75,0,0,0,0,0
2145,"04:19:03AM Feb 6, 2022",98,73,0,0,0,0,0
2146,"04:19:07AM Feb 6, 2022",98,74,0,0,0,0,0
2147,"04:19:11AM Feb 6, 2022",98,74,0,0,0,0,0
2148,"04:19:15AM Feb 6, 2022",98,74,0,0,0,0,0
2149,"04:19:19AM Feb 6, 2022",98,74,0,0,0,0,0
2150,"04:19:23AM Feb 6, 2022",98,77,0,0,0,0,0
2151,"04:19:27AM Feb 6, 2022",98,82,0,0,0,0,0
2152,"04:19:31AM Feb 6, 2022",98,81,0,0,0,0,0
2153,"04:19:35AM Feb 6, 2022",98,79,0,0,0,0,0
2154,"04:19:39AM Feb 6, 2022",98,78,0,0,0,0,0
2155,"04:19:43AM Feb 6, 2022",98,72,0,0,0,0,0
2156,"04:19:47AM Feb 6, 2022",98,79,0,0,0,0,0
2157,"04:19:51AM Feb 6, 2022",98,78,0,0,0,0,0
2158,"04:19:55AM Feb 6, 2022",98,73,0,0,0,0,0
2159,"04:19:59AM Feb 6, 2022",98,78,0,0,0,0,0
2160,"04:20:03AM Feb 6, 2022",98,80,0,0,0,0,0
2161,"04:20:07AM Feb 6, 2022",98,78,0,0,0,0,0
2162,"04:20:11AM Feb 6, 2022",98,76,0,0,0,0,0
2163,"04:20:15AM Feb 6, 2022",98,75,0,0,0,0,0
2164,"04:20:19AM Feb 6, 2022",98,77,0,0,0,0,0
2165,"04:20:23AM Feb 6, 2022",98,75,0,0,0,0,0
2166,"04:20:27AM Feb 6, 2022",98,74,0,0,0,0,0
2167,"04:20:31AM Feb 6, 2022",98,70,0,0,0,0,0
2168,"04:20:35AM Feb 6, 2022",98,78,0,0,0,0,0
2169,"04:20:39AM Feb 6, 2022",98,79,0,0,0,0,0
2170,"04:20:43AM Feb 6, 2022",98,74,0,0,0,0,0
2171,"04:20:47AM Feb 6, 2022",98,71,0,0,0,0,0
2172,"04:20:51AM Feb 6, 2022",98,75,0,0,0,0,0
2173,"04:20:55AM Feb 6, 2022",98,81,0,0,0,0,0
2174,"04:20:59AM Feb 6, 2022",98,79,0,0,0,0,0
2175,"04:21:03AM Feb 6, 2022",98,71,0,0,0,0,0
2176,"04:21:07AM Feb 6, 2022",98,73,0,0,0,0,0
2177,"04:21:11AM Feb 6, 2022",98,77,0,0,0,0,0
2178,"04:21:15AM Feb 6, 2022",98,80,0,0,0,0,0
2179,"04:21:19AM Feb 6, 2022",98,76,0,0,0,0,0
2180,"04:21:23AM Feb 6, 2022",98,72,0,0,0,0,0
2181,"04:21:27AM Feb 6, 2022",98,76,0,0,0,0,0
2182,"04:21:31AM Feb 6, 2022",98,77,0,0,0,0,0
2183,"04:21:35AM Feb 6, 2022",98,78,0,0,0,0,0
2184,"04:21:39AM Feb 6, 2022",98,80,0,0,0,0,0
2185,"04:21:43AM Feb 6, 2022",97,79,0,0,0,0,0
2186,"04:21:47AM Feb 6, 2022",97,79,0,0,0,0,0
2187,"04:21:51AM Feb 6, 2022",97,78,0,0,0,0,0
2188,"04:21:55AM Feb 6, 2022",97,78,0,0,0,0,0
2189,"04:21:59AM Feb 6, 2022",97,79,0,0,0,0,0
2190,"04:22:03AM Feb 6, 2022",97,80,0,0,0,0,0
2191,"04:22:07AM Feb 6, 2022",98,80,0,0,0,0,0
2192,"04:22:11AM Feb 6, 2022",97,66,0,0,0,0,0
2193,"04:22:15AM Feb 6, 2022",97,62,0,0,0,0,0
2194,"04:22:19AM Feb 6, 2022",98,71,0,0,0,0,0
2195,"04:22:23AM Feb 6, 2022",98,79,0,0,0,0,0
2196,"04:22:27AM Feb 6, 2022",98,81,0,0,0,0,0
2197,"04:22:31AM Feb 6, 2022",98,80,0,0,0,0,0
2198,"04:22:35AM Feb 6, 2022",98,73,0,0,0,0,0
2199,"04:22:39AM Feb 6, 2022",97,72,0,0,0,0,0
2200,"04:22:43AM Feb 6, 2022",97,70,0,0,0,0,0
2201,"04:22:47AM Feb 6, 2022",97,77,0,0,0,0,0
2202,"04:22:51AM Feb 6, 2022",97,77,0,0,0,0,0
2203,"04:22:55AM Feb 6, 2022",97,83,0,0,0,0,0
2204,"04:22:59AM Feb 6, 2022",97,82,0,0,0,0,0
2205,"04:23:03AM Feb 6, 2022",97,78,0,0,0,0,0
2206,"04:23:07AM Feb 6, 2022",97,77,0,0,0,0,0
2207,"04:23:11AM Feb 6, 2022",97,75,0,0,0,0,0
2208,"04:23:15AM Feb 6, 2022",97,70,0,0,0,0,0
2209,"04:23:19AM Feb 6, 2022",97,75,0,0,0,0,0
2210,"04:23:23AM Feb 6, 2022",97,77,0,0,0,0,0
2211,"04:23:27AM Feb 6, 2022",97,71,0,0,0,0,0
2212,"04:23:31AM Feb 6, 2022",97,73,1,0,0,0,0
2213,"04:23:35AM Feb 6, 2022",97,73,0,0,0,0,0
2214,"04:23:39AM Feb 6, 2022",97,81,0,0,0,0,0
2215,"04:23:43AM Feb 6, 2022",97,80,0,0,0,0,0
2216,"04:23:47AM Feb 6, 2022",98,81,0,0,0,0,0
2217,"04:23:51AM Feb 6, 2022",98,82,0,0,0,0,0
2218,"04:23:55AM Feb 6, 2022",98,74,0,0,0,0,0
2219,"04:23:59AM Feb 6, 2022",98,78,0,0,0,0,0
2220,"04:24:03AM Feb 6, 2022",98,78,0,0,0,0,0
2221,"04:24:07AM Feb 6, 2022",98,77,0,0,0,0,0
2222,"04:24:11AM Feb 6, 2022",98,80,0,0,0,0,0
2223,"04:24:15AM Feb 6, 2022",98,74,0,0,0,0,0
2224,"04:24:19AM Feb 6, 2022",98,71,0,0,0,0,0
2225,"04:24:23AM Feb 6, 2022",97,70,0,0,0,0,0
2226,"04:24:27AM Feb 6, 2022",97,71,0,0,0,0,0
2227,"04:24:31AM Feb 6, 2022",97,76,0,0,0,0,0
2228,"04:24:35AM Feb 6, 2022",97,81,0,0,0,0,0
2229,"04:24:39AM Feb 6, 2022",97,79,0,0,0,0,0
2230,"04:24:43AM Feb 6, 2022",98,75,0,0,0,0,0
2231,"04:24:47AM Feb 6, 2022",98,77,0,0,0,0,0
2232,"04:24:51AM Feb 6, 2022",98,74,0,0,0,0,0
2233,"04:24:55AM Feb 6, 2022",98,79,10,0,0,0,0
2234,"04:24:59AM Feb 6, 2022",98,80,0,0,0,0,0
2235,"04:25:03AM Feb 6, 2022",98,83,0,0,0,0,0
2236,"04:25:07AM Feb 6, 2022",98,82,0,0,0,0,0
2237,"04:25:11AM Feb 6, 2022",98,75,0,0,0,0,0
2238,"04:25:15AM Feb 6, 2022",98,73,0,0,0,0,0
2239,"04:25:19AM Feb 6, 2022",98,70,0,0,0,0,0
2240,"04:25:23AM Feb 6, 2022",98,74,0,0,0,0,0
2241,"04:25:27AM Feb 6, 2022",98,73,0,0,0,0,0
2242,"04:25:31AM Feb 6, 2022",98,71,0,0,0,0,0
2243,"04:25:35AM Feb 6, 2022",98,74,0,0,0,0,0
2244,"04:25:39AM Feb 6, 2022",98,71,0,0,0,0,0
2245,"04:25:43AM Feb 6, 2022",98,66,0,0,0,0,0
2246,"04:25:47AM Feb 6, 2022",98,65,0,0,0,0,0
2247,"04:25:51AM Feb 6, 2022",97,74,0,0,0,0,0
2248,"04:25:55AM Feb 6, 2022",98,76,0,0,0,0,0
2249,"04:25:59AM Feb 6, 2022",98,74,0,0,0,0,0
2250,"04:26:03AM Feb 6, 2022",98,71,0,0,0,0,0
2251,"04:26:07AM Feb 6, 2022",98,71,0,0,0,0,0
2252,"04:26:11AM Feb 6, 2022",98,73,0,0,0,0,0
2253,"04:26:15AM Feb 6, 2022",98,73,0,0,0,0,0
2254,"04:26:19AM Feb 6, 2022",98,74,0,0,0,0,0
2255,"04:26:23AM Feb 6, 2022",98,77,0,0,0,0,0
2256,"04:26:27AM Feb 6, 2022",98,79,0,0,0,0,0
2257,"04:26:31AM Feb 6, 2022",98,80,0,0,0,0,0
2258,"04:26:35AM Feb 6, 2022",98,77,0,0,0,0,0
2259,"04:26:39AM Feb 6, 2022",98,83,0,0,0,0,0
2260,"04:26:43AM Feb 6, 2022",98,74,0,0,0,0,0
2261,"04:26:47AM Feb 6, 2022",98,73,0,0,0,0,0
2262,"04:26:51AM Feb 6, 2022",98,75,0,0,0,0,0
2263,"04:26:55AM Feb 6, 2022",98,76,0,0,0,0,0
2264,"04:26:59AM Feb 6, 2022",98,74,0,0,0,0,0
2265,"04:27:03AM Feb 6, 2022",98,71,0,0,0,0,0
2266,"04:27:07AM Feb 6, 2022",98,67,0,0,0,0,0
2267,"04:27:11AM Feb 6, 2022",98,68,0,0,0,0,0
2268,"04:27:15AM Feb 6, 2022",98,74,0,0,0,0,0
2269,"04:27:19AM Feb 6, 2022",98,78,0,0,0,0,0
2270,"04:27:23AM Feb 6, 2022",98,76,0,0,0,0,0
2271,"04:27:27AM Feb 6, 2022",98,76,0,0,0,0,0
2272,"04:27:31AM Feb 6, 2022",98,84,0,0,0,0,0
2273,"04:27:35AM Feb 6, 2022",98,81,0,0,0,0,0
2274,"04:27:39AM Feb 6, 2022",98,78,0,0,0,0,0
2275,"04:27:43AM Feb 6, 2022",98,76,0,0,0,0,0
2276,"04:27:47AM Feb 6, 2022",98,75,0,0,0,0,0
2277,"04:27:51AM Feb 6, 2022",98,70,0,0,0,0,0
2278,"04:27:55AM Feb 6, 2022",98,75,0,0,0,0,0
2279,"04:27:59AM Feb 6, 2022",98,74,0,0,0,0,0
2280,"04:28:03AM Feb 6, 2022",98,73,0,0,0,0,0
2281,"04:28:07AM Feb 6, 2022",98,71,0,0,0,0,0
2282,"04:28:11AM Feb 6, 2022",98,77,0,0,0,0,0
2283,"04:28:15AM Feb 6, 2022",98,82,0,0,0,0,0
2284,"04:28:19AM Feb 6, 2022",98,82,0,0,0,0,0
2285,"04:28:23AM Feb 6, 2022",98,83,0,0,0,0,0
2286,"04:28:27AM Feb 6, 2022",98,82,0,0,0,0,0
2287,"04:28:31AM Feb 6, 2022",98,77,0,0,0,0,0
2288,"04:28:35AM Feb 6, 2022",98,76,0,0,0,0,0
2289,"04:28:39AM Feb 6, 2022",98,78,0,0,0,0,0
2290,"04:28:43AM Feb 6, 2022",97,78,0,0,0,0,0
2291,"04:28:47AM Feb 6, 2022",98,78,0,0,0,0,0
2292,"04:28:51AM Feb 6, 2022",98,76,0,0,0,0,0
2293,"04:28:55AM Feb 6, 2022",98,79,0,0,0,0,0
2294,"04:28:59AM Feb 6, 2022",98,82,0,0,0,0,0
2295,"04:29:03AM Feb 6, 2022",98,75,0,0,0,0,0
2296,"04:29:07AM Feb 6, 2022",98,74,0,0,0,0,0
